session_id,date,channel,device,country,landing_page,pages_viewed,session_duration_sec,bounce,product_view,pricing_view,signup_start,signup_complete,engaged,month
S03185,2026-01-04,Organic Search,Mobile,United States,/blog,4,145.3,0,0,0,0,0,1,2026-01
S03186,2026-03-17,Organic Search,Desktop,India,/,1,18.4,1,0,0,0,0,0,2026-03
S03187,2026-03-16,Social,Mobile,India,/products,1,7.5,1,1,1,0,0,0,2026-03
S03188,2026-03-08,Email,Mobile,India,/pricing,6,225.6,0,1,0,0,0,1,2026-03
S03189,2026-01-21,Organic Search,Desktop,India,/pricing,5,494.5,0,1,1,1,1,1,2026-01
S03190,2026-02-05,Organic Search,Desktop,United Kingdom,/features,3,125.3,0,1,1,1,0,1,2026-02
S03191,2026-03-06,Organic Search,Desktop,India,/contact,5,97.9,0,0,0,0,0,1,2026-03
S03192,2026-02-16,Organic Search,Desktop,Australia,/,1,41.0,1,0,0,0,0,0,2026-02
S03193,2026-01-27,Direct,Mobile,India,/products,1,37.7,1,1,1,0,0,0,2026-01
S03194,2026-01-04,Paid Search,Desktop,India,/products,4,200.9,0,1,1,1,1,1,2026-01
S03195,2026-03-09,Paid Search,Desktop,India,/products,1,5.4,1,1,0,0,0,0,2026-03
S03196,2026-03-27,Direct,Mobile,India,/products,1,18.4,1,1,0,0,0,0,2026-03
S03197,2026-03-21,Direct,Desktop,Canada,/,1,51.5,1,0,0,0,0,0,2026-03
S03198,2026-01-29,Organic Search,Mobile,Canada,/,1,62.3,1,0,0,0,0,0,2026-01
S03199,2026-03-03,Organic Search,Mobile,India,/features,2,86.4,0,1,0,0,0,1,2026-03
S03200,2026-03-03,Referral,Mobile,India,/,1,13.8,1,0,0,0,0,0,2026-03
S03201,2026-02-21,Social,Mobile,Canada,/features,1,53.6,1,1,0,0,0,0,2026-02
S03202,2026-02-10,Referral,Tablet,India,/products,3,240.1,0,1,0,0,0,1,2026-02
S03203,2026-03-04,Email,Mobile,United States,/products,1,19.8,1,1,0,0,0,0,2026-03
S03204,2026-01-07,Paid Search,Desktop,India,/,4,130.4,0,1,1,0,0,1,2026-01
S03205,2026-02-22,Referral,Mobile,India,/,3,254.6,0,1,1,0,0,1,2026-02
S03206,2026-03-04,Direct,Mobile,India,/products,2,93.5,0,1,1,0,0,1,2026-03
S03207,2026-02-13,Organic Search,Mobile,India,/features,5,227.2,0,1,1,0,0,1,2026-02
S03208,2026-01-22,Organic Search,Mobile,Canada,/features,4,141.7,0,1,0,0,0,1,2026-01
S03209,2026-02-01,Organic Search,Desktop,United States,/,4,204.4,0,0,0,0,0,1,2026-02
S03210,2026-02-26,Organic Search,Tablet,Australia,/,6,131.1,0,1,0,0,0,1,2026-02
S03211,2026-03-27,Direct,Mobile,United Kingdom,/,1,16.9,1,0,0,0,0,0,2026-03
S03212,2026-03-17,Paid Search,Tablet,India,/blog,5,120.4,0,0,0,0,0,1,2026-03
S03213,2026-02-27,Social,Desktop,India,/products,1,16.7,1,1,0,0,0,0,2026-02
S03214,2026-02-02,Paid Search,Desktop,India,/products,1,33.2,1,1,1,0,0,0,2026-02
S03215,2026-02-19,Organic Search,Mobile,Canada,/features,1,59.0,1,1,0,0,0,0,2026-02
S03216,2026-03-19,Social,Mobile,India,/features,5,129.0,0,1,0,0,0,1,2026-03
S03217,2026-02-11,Direct,Desktop,Australia,/blog,1,11.0,1,0,0,0,0,0,2026-02
S03218,2026-02-03,Organic Search,Mobile,United States,/,4,171.0,0,0,0,0,0,1,2026-02
S03219,2026-03-28,Organic Search,Mobile,United States,/products,2,226.8,0,1,1,0,0,1,2026-03
S03220,2026-02-03,Direct,Desktop,India,/products,2,78.8,0,1,0,0,0,1,2026-02
S03221,2026-02-08,Organic Search,Mobile,United States,/blog,1,11.9,1,0,0,0,0,0,2026-02
S03222,2026-03-22,Social,Desktop,United States,/features,6,312.7,0,1,1,1,0,1,2026-03
S03223,2026-01-29,Social,Mobile,United States,/,1,17.5,1,0,0,0,0,0,2026-01
S03224,2026-03-06,Paid Search,Desktop,India,/features,5,110.6,0,1,0,0,0,1,2026-03
S03225,2026-02-13,Organic Search,Mobile,United States,/pricing,1,30.1,1,1,1,1,0,0,2026-02
S03226,2026-02-23,Social,Mobile,India,/features,1,65.8,1,1,0,0,0,0,2026-02
S03227,2026-02-23,Paid Search,Desktop,United States,/,1,19.3,1,0,0,0,0,0,2026-02
S03228,2026-01-13,Organic Search,Mobile,United States,/products,2,72.3,0,1,0,0,0,1,2026-01
S03229,2026-02-07,Paid Search,Desktop,India,/,4,194.5,0,0,0,0,0,1,2026-02
S03230,2026-01-05,Direct,Desktop,United Kingdom,/blog,1,43.9,1,0,0,0,0,0,2026-01
S03231,2026-02-10,Direct,Mobile,India,/,1,27.5,1,0,0,0,0,0,2026-02
S03232,2026-03-06,Organic Search,Mobile,United States,/products,2,197.2,0,1,1,0,0,1,2026-03
S03233,2026-02-21,Direct,Desktop,United States,/features,4,196.9,0,1,1,1,0,1,2026-02
S03234,2026-02-07,Organic Search,Desktop,United States,/blog,1,28.1,1,0,0,0,0,0,2026-02
S03235,2026-01-25,Organic Search,Desktop,United Kingdom,/blog,3,144.3,0,0,0,0,0,1,2026-01
S03236,2026-01-07,Organic Search,Mobile,India,/blog,1,26.2,1,0,0,0,0,0,2026-01
S03237,2026-01-30,Referral,Desktop,India,/blog,3,101.2,0,0,0,0,0,1,2026-01
S03238,2026-01-07,Organic Search,Mobile,United States,/blog,4,256.2,0,0,0,0,0,1,2026-01
S03239,2026-03-25,Direct,Desktop,India,/products,2,253.5,0,1,1,1,1,1,2026-03
S03240,2026-01-02,Direct,Mobile,India,/,4,160.0,0,1,1,0,0,1,2026-01
S03241,2026-01-26,Email,Mobile,India,/pricing,2,118.8,0,1,0,0,0,1,2026-01
S03242,2026-02-15,Paid Search,Tablet,India,/,1,11.4,1,0,0,0,0,0,2026-02
S03243,2026-02-02,Email,Tablet,Australia,/pricing,2,74.5,0,1,0,0,0,1,2026-02
S03244,2026-03-12,Organic Search,Mobile,India,/pricing,5,157.7,0,1,0,0,0,1,2026-03
S03245,2026-02-26,Organic Search,Desktop,India,/,1,34.8,1,0,0,0,0,0,2026-02
S03246,2026-03-09,Direct,Mobile,Australia,/features,4,231.0,0,1,1,0,0,1,2026-03
S03247,2026-03-18,Direct,Mobile,Australia,/blog,3,94.3,0,0,0,0,0,1,2026-03
S03248,2026-01-24,Social,Mobile,India,/pricing,5,177.8,0,1,0,0,0,1,2026-01
S03249,2026-03-25,Email,Mobile,Canada,/contact,6,197.0,0,1,1,0,0,1,2026-03
S03250,2026-03-03,Direct,Mobile,India,/products,6,238.9,0,1,1,1,0,1,2026-03
S03251,2026-01-15,Referral,Mobile,United Kingdom,/products,1,3.1,1,1,1,0,0,0,2026-01
S03252,2026-03-27,Direct,Mobile,India,/products,5,317.0,0,1,0,0,0,1,2026-03
S03253,2026-03-23,Organic Search,Desktop,India,/pricing,1,24.1,1,1,1,0,0,0,2026-03
S03254,2026-03-14,Direct,Desktop,India,/products,4,184.5,0,1,1,1,0,1,2026-03
S03255,2026-02-15,Organic Search,Desktop,United States,/features,1,19.7,1,1,1,1,1,0,2026-02
S03256,2026-02-08,Social,Mobile,India,/products,2,184.0,0,1,0,0,0,1,2026-02
S03257,2026-02-15,Organic Search,Desktop,India,/pricing,2,241.6,0,1,1,1,1,1,2026-02
S03258,2026-03-07,Organic Search,Mobile,United States,/pricing,4,241.7,0,1,0,0,0,1,2026-03
S03259,2026-01-20,Paid Search,Desktop,India,/products,2,172.1,0,1,0,0,0,1,2026-01
S03260,2026-01-15,Organic Search,Mobile,Canada,/blog,1,10.8,1,0,0,0,0,0,2026-01
S03261,2026-02-14,Organic Search,Mobile,India,/blog,4,187.1,0,0,0,0,0,1,2026-02
S03262,2026-03-12,Paid Search,Mobile,India,/blog,2,394.3,0,1,0,0,0,1,2026-03
S03263,2026-03-19,Organic Search,Desktop,India,/blog,1,48.4,1,0,0,0,0,0,2026-03
S03264,2026-01-20,Direct,Desktop,India,/pricing,4,180.6,0,1,1,1,0,1,2026-01
S03265,2026-02-02,Direct,Desktop,India,/pricing,1,16.8,1,1,1,0,0,0,2026-02
S03266,2026-02-04,Organic Search,Tablet,India,/blog,1,20.6,1,0,0,0,0,0,2026-02
S03267,2026-03-06,Organic Search,Desktop,United States,/products,4,190.9,0,1,1,0,0,1,2026-03
S03268,2026-02-23,Social,Mobile,India,/pricing,1,23.6,1,1,0,0,0,0,2026-02
S03269,2026-01-30,Referral,Desktop,India,/,6,205.2,0,0,0,0,0,1,2026-01
S03270,2026-02-20,Organic Search,Mobile,United Kingdom,/blog,8,211.6,0,1,1,0,0,1,2026-02
S03271,2026-01-23,Referral,Mobile,India,/,1,5.2,1,0,0,0,0,0,2026-01
S03272,2026-02-20,Paid Search,Mobile,United States,/contact,3,121.4,0,0,0,0,0,1,2026-02
S03273,2026-03-28,Paid Search,Tablet,Canada,/,3,177.9,0,0,0,0,0,1,2026-03
S03274,2026-03-12,Paid Search,Desktop,India,/products,4,106.4,0,1,1,1,1,1,2026-03
S03275,2026-02-25,Paid Search,Mobile,United States,/products,7,202.0,0,1,1,1,1,1,2026-02
S03276,2026-01-21,Social,Mobile,Australia,/products,1,38.9,1,1,0,0,0,0,2026-01
S03277,2026-01-12,Direct,Mobile,United States,/products,2,44.4,0,1,0,0,0,1,2026-01
S03278,2026-03-20,Direct,Desktop,Australia,/blog,2,234.6,0,1,0,0,0,1,2026-03
S03279,2026-02-17,Direct,Desktop,India,/,5,356.3,0,0,0,0,0,1,2026-02
S03280,2026-01-04,Organic Search,Mobile,United States,/products,1,10.7,1,1,0,0,0,0,2026-01
S03281,2026-02-11,Paid Search,Mobile,India,/,5,187.2,0,0,0,0,0,1,2026-02
S03282,2026-01-14,Organic Search,Desktop,India,/products,6,171.8,0,1,1,0,0,1,2026-01
S03283,2026-02-17,Organic Search,Mobile,Australia,/contact,2,160.1,0,0,0,0,0,1,2026-02
S03284,2026-03-29,Organic Search,Mobile,India,/products,6,259.8,0,1,0,0,0,1,2026-03
S03285,2026-01-17,Organic Search,Mobile,Australia,/features,1,19.9,1,1,1,0,0,0,2026-01
S03286,2026-03-10,Paid Search,Mobile,United States,/pricing,1,11.1,1,1,1,0,0,0,2026-03
S03287,2026-02-23,Paid Search,Mobile,Australia,/pricing,1,41.6,1,1,1,1,1,0,2026-02
S03288,2026-01-14,Direct,Desktop,Australia,/features,1,25.4,1,1,0,0,0,0,2026-01
S03289,2026-01-27,Organic Search,Mobile,United States,/,1,20.3,1,0,0,0,0,0,2026-01
S03290,2026-02-10,Direct,Mobile,Australia,/features,1,32.1,1,1,0,0,0,0,2026-02
S03291,2026-03-16,Direct,Desktop,United Kingdom,/pricing,5,243.5,0,1,1,1,1,1,2026-03
S03292,2026-01-01,Social,Desktop,United States,/products,3,156.0,0,1,0,0,0,1,2026-01
S03293,2026-02-18,Paid Search,Mobile,United States,/features,2,202.5,0,1,1,0,0,1,2026-02
S03294,2026-02-16,Direct,Mobile,India,/products,6,279.1,0,1,0,0,0,1,2026-02
S03295,2026-02-18,Direct,Desktop,India,/contact,1,26.7,1,0,0,0,0,0,2026-02
S03296,2026-03-30,Referral,Mobile,India,/contact,2,207.7,0,0,0,0,0,1,2026-03
S03297,2026-03-03,Social,Desktop,India,/products,1,22.1,1,1,1,1,0,0,2026-03
S03298,2026-02-28,Direct,Mobile,India,/products,1,13.8,1,1,1,0,0,0,2026-02
S03299,2026-01-30,Direct,Mobile,India,/features,5,120.4,0,1,0,0,0,1,2026-01
S03300,2026-02-24,Organic Search,Mobile,United States,/products,4,154.8,0,1,1,0,0,1,2026-02
S03301,2026-03-23,Referral,Desktop,United States,/blog,1,15.2,1,0,0,0,0,0,2026-03
S03302,2026-03-16,Organic Search,Mobile,Canada,/,5,113.4,0,0,0,0,0,1,2026-03
S03303,2026-01-24,Organic Search,Mobile,Australia,/products,1,23.9,1,1,0,0,0,0,2026-01
S03304,2026-02-21,Referral,Mobile,Canada,/pricing,1,11.6,1,1,0,0,0,0,2026-02
S03305,2026-02-09,Paid Search,Desktop,United States,/blog,1,11.6,1,0,0,0,0,0,2026-02
S03306,2026-02-27,Organic Search,Mobile,India,/blog,5,166.8,0,1,0,0,0,1,2026-02
S03307,2026-02-19,Organic Search,Desktop,Australia,/blog,3,93.7,0,0,0,0,0,1,2026-02
S03308,2026-01-27,Organic Search,Desktop,India,/products,2,188.8,0,1,1,0,0,1,2026-01
S03309,2026-03-22,Paid Search,Mobile,India,/products,4,218.5,0,1,1,1,1,1,2026-03
S03310,2026-02-20,Organic Search,Tablet,India,/products,5,149.2,0,1,1,1,0,1,2026-02
S03311,2026-03-26,Referral,Desktop,United States,/products,1,8.9,1,1,0,0,0,0,2026-03
S03312,2026-03-08,Referral,Mobile,United States,/products,4,199.3,0,1,0,0,0,1,2026-03
S03313,2026-02-24,Direct,Mobile,India,/blog,1,16.5,1,0,0,0,0,0,2026-02
S03314,2026-02-16,Paid Search,Mobile,United Kingdom,/products,2,145.6,0,1,0,0,0,1,2026-02
S03315,2026-01-08,Organic Search,Mobile,India,/,2,200.3,0,0,0,0,0,1,2026-01
S03316,2026-02-06,Organic Search,Mobile,India,/blog,1,23.2,1,0,0,0,0,0,2026-02
S03317,2026-02-24,Social,Desktop,India,/,1,28.7,1,0,0,0,0,0,2026-02
S03318,2026-01-19,Organic Search,Desktop,India,/contact,7,130.5,0,0,0,0,0,1,2026-01
S03319,2026-03-02,Organic Search,Mobile,United Kingdom,/products,1,4.0,1,1,1,1,0,0,2026-03
S03320,2026-01-23,Organic Search,Mobile,India,/,1,22.6,1,0,0,0,0,0,2026-01
S03321,2026-02-28,Organic Search,Mobile,India,/features,2,341.7,0,1,0,0,0,1,2026-02
S03322,2026-03-24,Direct,Mobile,India,/blog,1,25.0,1,0,0,0,0,0,2026-03
S03323,2026-01-19,Paid Search,Mobile,United Kingdom,/features,1,22.8,1,1,0,0,0,0,2026-01
S03324,2026-01-12,Social,Desktop,Australia,/pricing,3,155.5,0,1,0,0,0,1,2026-01
S03325,2026-03-29,Paid Search,Desktop,United States,/products,1,38.3,1,1,0,0,0,0,2026-03
S03326,2026-02-26,Email,Mobile,United States,/blog,3,148.4,0,0,0,0,0,1,2026-02
S03327,2026-03-25,Direct,Desktop,Australia,/products,3,133.8,0,1,0,0,0,1,2026-03
S03328,2026-03-08,Email,Mobile,India,/pricing,1,24.8,1,1,0,0,0,0,2026-03
S03329,2026-01-12,Direct,Desktop,India,/products,1,24.2,1,1,1,0,0,0,2026-01
S03330,2026-01-18,Organic Search,Mobile,India,/products,4,123.6,0,1,0,0,0,1,2026-01
S03331,2026-03-01,Referral,Mobile,India,/,1,9.2,1,0,0,0,0,0,2026-03
S03332,2026-01-16,Organic Search,Desktop,India,/features,4,104.0,0,1,1,0,0,1,2026-01
S03333,2026-03-25,Organic Search,Mobile,India,/products,4,93.1,0,1,1,1,1,1,2026-03
S03334,2026-01-19,Organic Search,Desktop,India,/contact,4,225.8,0,0,0,0,0,1,2026-01
S03335,2026-01-19,Direct,Mobile,India,/products,1,12.5,1,1,0,0,0,0,2026-01
S03336,2026-02-19,Direct,Desktop,India,/pricing,4,158.7,0,1,0,0,0,1,2026-02
S03337,2026-02-10,Direct,Desktop,India,/products,4,216.1,0,1,1,0,0,1,2026-02
S03338,2026-01-18,Email,Mobile,Canada,/blog,1,28.1,1,0,0,0,0,0,2026-01
S03339,2026-03-19,Organic Search,Mobile,United States,/features,5,278.7,0,1,0,0,0,1,2026-03
S03340,2026-01-26,Direct,Desktop,India,/pricing,5,101.2,0,1,1,1,1,1,2026-01
S03341,2026-02-15,Direct,Mobile,India,/products,5,188.3,0,1,1,0,0,1,2026-02
S03342,2026-02-01,Social,Mobile,India,/blog,1,13.5,1,0,0,0,0,0,2026-02
S03343,2026-03-13,Organic Search,Desktop,India,/products,3,114.2,0,1,1,0,0,1,2026-03
S03344,2026-01-04,Organic Search,Mobile,India,/blog,6,155.6,0,1,0,0,0,1,2026-01
S03345,2026-02-21,Direct,Desktop,India,/blog,1,6.8,1,0,0,0,0,0,2026-02
S03346,2026-01-03,Paid Search,Mobile,Canada,/products,3,124.1,0,1,0,0,0,1,2026-01
S03347,2026-01-22,Social,Desktop,Canada,/blog,1,9.0,1,0,0,0,0,0,2026-01
S03348,2026-01-01,Paid Search,Mobile,United Kingdom,/blog,2,175.3,0,1,0,0,0,1,2026-01
S03349,2026-02-16,Social,Mobile,United States,/,1,8.4,1,0,0,0,0,0,2026-02
S03350,2026-03-21,Direct,Mobile,United Kingdom,/products,1,32.3,1,1,1,0,0,0,2026-03
S03351,2026-02-05,Organic Search,Desktop,United Kingdom,/products,8,550.0,0,1,1,0,0,1,2026-02
S03352,2026-03-24,Organic Search,Desktop,Canada,/features,1,19.7,1,1,0,0,0,0,2026-03
S03353,2026-01-21,Organic Search,Desktop,United Kingdom,/pricing,1,38.8,1,1,1,0,0,0,2026-01
S03354,2026-02-21,Direct,Mobile,United Kingdom,/pricing,1,4.9,1,1,1,1,0,0,2026-02
S03355,2026-01-16,Direct,Mobile,United Kingdom,/products,4,222.0,0,1,1,1,1,1,2026-01
S03356,2026-01-04,Direct,Desktop,United States,/,1,25.4,1,0,0,0,0,0,2026-01
S03357,2026-01-13,Paid Search,Desktop,India,/,5,338.6,0,0,0,0,0,1,2026-01
S03358,2026-02-17,Direct,Mobile,India,/products,6,260.5,0,1,1,0,0,1,2026-02
S03359,2026-03-07,Paid Search,Desktop,India,/,5,337.5,0,1,0,0,0,1,2026-03
S03360,2026-03-21,Paid Search,Mobile,India,/,1,13.0,1,0,0,0,0,0,2026-03
S03361,2026-02-14,Organic Search,Mobile,India,/blog,1,3.0,1,0,0,0,0,0,2026-02
S03362,2026-03-18,Direct,Desktop,India,/blog,4,132.3,0,1,0,0,0,1,2026-03
S03363,2026-02-11,Paid Search,Mobile,India,/,3,245.8,0,1,0,0,0,1,2026-02
S03364,2026-02-23,Paid Search,Mobile,Australia,/blog,3,152.2,0,0,0,0,0,1,2026-02
S03365,2026-03-23,Organic Search,Mobile,India,/,6,257.5,0,1,0,0,0,1,2026-03
S03366,2026-01-11,Direct,Tablet,India,/products,3,314.6,0,1,1,0,0,1,2026-01
S03367,2026-03-29,Paid Search,Mobile,India,/contact,5,169.1,0,0,0,0,0,1,2026-03
S03368,2026-01-31,Paid Search,Desktop,India,/pricing,3,114.2,0,1,1,0,0,1,2026-01
S03369,2026-01-08,Organic Search,Mobile,United States,/,3,256.1,0,1,1,0,0,1,2026-01
S03370,2026-03-31,Direct,Mobile,United States,/products,1,12.0,1,1,1,1,1,0,2026-03
S03371,2026-01-14,Email,Mobile,India,/blog,1,32.4,1,0,0,0,0,0,2026-01
S03372,2026-03-16,Organic Search,Mobile,India,/products,1,37.0,1,1,1,0,0,0,2026-03
S03373,2026-02-06,Email,Mobile,India,/contact,3,112.4,0,0,0,0,0,1,2026-02
S03374,2026-03-06,Organic Search,Mobile,United States,/products,4,221.1,0,1,1,0,0,1,2026-03
S03375,2026-03-10,Direct,Desktop,Australia,/,4,249.1,0,1,1,0,0,1,2026-03
S03376,2026-01-29,Direct,Mobile,Australia,/pricing,4,139.4,0,1,0,0,0,1,2026-01
S03377,2026-02-13,Organic Search,Desktop,India,/blog,2,136.3,0,1,0,0,0,1,2026-02
S03378,2026-01-17,Email,Desktop,United Kingdom,/pricing,4,140.1,0,1,0,0,0,1,2026-01
S03379,2026-01-20,Direct,Mobile,United Kingdom,/contact,1,47.7,1,0,0,0,0,0,2026-01
S03380,2026-02-08,Referral,Mobile,Canada,/features,5,306.2,0,1,0,0,0,1,2026-02
S03381,2026-01-03,Organic Search,Mobile,India,/,2,38.6,0,1,1,0,0,1,2026-01
S03382,2026-01-22,Email,Mobile,India,/,6,174.8,0,1,1,1,1,1,2026-01
S03383,2026-03-22,Referral,Mobile,India,/products,1,17.5,1,1,1,0,0,0,2026-03
S03384,2026-01-31,Direct,Mobile,India,/blog,1,12.5,1,0,0,0,0,0,2026-01
S03385,2026-03-31,Organic Search,Mobile,United States,/blog,3,176.3,0,1,0,0,0,1,2026-03
S03386,2026-03-14,Paid Search,Mobile,India,/products,1,35.2,1,1,0,0,0,0,2026-03
S03387,2026-02-20,Direct,Tablet,India,/contact,4,347.5,0,0,0,0,0,1,2026-02
S03388,2026-01-16,Referral,Desktop,Canada,/products,1,59.0,1,1,0,0,0,0,2026-01
S03389,2026-03-13,Direct,Mobile,India,/features,2,133.7,0,1,0,0,0,1,2026-03
S03390,2026-01-23,Organic Search,Mobile,Australia,/features,4,246.2,0,1,1,1,1,1,2026-01
S03391,2026-03-01,Organic Search,Desktop,United Kingdom,/,1,12.0,1,0,0,0,0,0,2026-03
S03392,2026-01-23,Paid Search,Mobile,Canada,/products,1,13.8,1,1,1,1,1,0,2026-01
S03393,2026-02-15,Referral,Mobile,United Kingdom,/products,2,83.2,0,1,0,0,0,1,2026-02
S03394,2026-03-24,Organic Search,Desktop,India,/features,1,27.1,1,1,0,0,0,0,2026-03
S03395,2026-02-20,Social,Mobile,India,/products,1,17.1,1,1,0,0,0,0,2026-02
S03396,2026-01-10,Referral,Mobile,Australia,/features,6,240.0,0,1,0,0,0,1,2026-01
S03397,2026-01-21,Organic Search,Mobile,India,/pricing,2,188.8,0,1,1,1,0,1,2026-01
S03398,2026-02-11,Organic Search,Desktop,India,/pricing,4,155.5,0,1,0,0,0,1,2026-02
S03399,2026-01-09,Paid Search,Tablet,United States,/features,1,19.7,1,1,0,0,0,0,2026-01
S03400,2026-03-25,Paid Search,Desktop,India,/pricing,1,21.0,1,1,0,0,0,0,2026-03
S03401,2026-01-09,Organic Search,Mobile,India,/blog,1,34.2,1,0,0,0,0,0,2026-01
S03402,2026-03-19,Social,Mobile,India,/products,6,158.1,0,1,1,0,0,1,2026-03
S03403,2026-03-11,Direct,Desktop,India,/,1,6.5,1,0,0,0,0,0,2026-03
S03404,2026-03-01,Email,Desktop,United States,/,4,283.2,0,1,0,0,0,1,2026-03
S03405,2026-02-03,Email,Desktop,India,/products,3,120.1,0,1,0,0,0,1,2026-02
S03406,2026-03-04,Social,Desktop,India,/blog,1,21.1,1,0,0,0,0,0,2026-03
S03407,2026-01-27,Direct,Mobile,India,/products,4,139.4,0,1,1,0,0,1,2026-01
S03408,2026-03-05,Organic Search,Desktop,United States,/pricing,2,134.3,0,1,1,0,0,1,2026-03
S03409,2026-02-08,Direct,Desktop,India,/,2,97.5,0,1,0,0,0,1,2026-02
S03410,2026-01-12,Organic Search,Desktop,India,/blog,5,156.5,0,1,0,0,0,1,2026-01
S03411,2026-03-08,Paid Search,Desktop,United Kingdom,/features,5,321.5,0,1,0,0,0,1,2026-03
S03412,2026-01-06,Organic Search,Mobile,India,/blog,1,16.6,1,0,0,0,0,0,2026-01
S03413,2026-02-11,Direct,Desktop,United Kingdom,/contact,7,128.9,0,0,0,0,0,1,2026-02
S03414,2026-01-01,Organic Search,Mobile,India,/,1,39.2,1,0,0,0,0,0,2026-01
S03415,2026-01-15,Organic Search,Mobile,India,/,5,255.1,0,0,0,0,0,1,2026-01
S03416,2026-02-13,Organic Search,Desktop,India,/pricing,1,14.5,1,1,0,0,0,0,2026-02
S03417,2026-02-03,Paid Search,Desktop,Canada,/products,1,12.1,1,1,1,0,0,0,2026-02
S03418,2026-03-05,Social,Desktop,India,/blog,1,13.2,1,0,0,0,0,0,2026-03
S03419,2026-02-26,Organic Search,Mobile,India,/features,1,11.7,1,1,1,1,1,0,2026-02
S03420,2026-02-12,Email,Mobile,United States,/,2,208.7,0,1,0,0,0,1,2026-02
S03421,2026-03-11,Email,Mobile,India,/features,1,41.4,1,1,0,0,0,0,2026-03
S03422,2026-01-01,Direct,Desktop,United Kingdom,/,1,8.6,1,0,0,0,0,0,2026-01
S03423,2026-01-24,Paid Search,Desktop,Australia,/blog,4,209.0,0,0,0,0,0,1,2026-01
S03424,2026-03-05,Direct,Tablet,United States,/products,4,159.4,0,1,0,0,0,1,2026-03
S03425,2026-03-29,Organic Search,Mobile,India,/blog,3,241.2,0,0,0,0,0,1,2026-03
S03426,2026-02-05,Direct,Mobile,India,/,1,15.6,1,0,0,0,0,0,2026-02
S03427,2026-02-12,Organic Search,Desktop,Australia,/contact,1,12.6,1,0,0,0,0,0,2026-02
S03428,2026-03-14,Email,Mobile,India,/contact,1,41.2,1,0,0,0,0,0,2026-03
S03429,2026-02-18,Referral,Tablet,India,/pricing,4,123.2,0,1,1,1,0,1,2026-02
S03430,2026-03-26,Social,Desktop,Australia,/pricing,1,18.7,1,1,1,1,0,0,2026-03
S03431,2026-01-27,Paid Search,Mobile,Australia,/blog,4,271.4,0,1,0,0,0,1,2026-01
S03432,2026-02-11,Direct,Mobile,India,/pricing,1,21.1,1,1,0,0,0,0,2026-02
S03433,2026-03-19,Referral,Desktop,India,/pricing,5,173.2,0,1,0,0,0,1,2026-03
S03434,2026-02-11,Organic Search,Desktop,United States,/pricing,2,198.4,0,1,0,0,0,1,2026-02
S03435,2026-02-03,Organic Search,Desktop,Canada,/features,4,241.6,0,1,1,0,0,1,2026-02
S03436,2026-02-05,Paid Search,Desktop,India,/blog,1,46.9,1,0,0,0,0,0,2026-02
S03437,2026-01-03,Direct,Mobile,India,/products,1,12.4,1,1,0,0,0,0,2026-01
S03438,2026-02-08,Direct,Desktop,India,/features,1,29.2,1,1,0,0,0,0,2026-02
S03439,2026-02-03,Organic Search,Desktop,India,/products,6,171.6,0,1,1,0,0,1,2026-02
S03440,2026-02-25,Paid Search,Mobile,India,/,5,107.1,0,1,0,0,0,1,2026-02
S03441,2026-03-22,Organic Search,Desktop,United Kingdom,/contact,1,24.0,1,0,0,0,0,0,2026-03
S03442,2026-03-08,Organic Search,Mobile,India,/products,1,11.0,1,1,1,0,0,0,2026-03
S03443,2026-03-30,Organic Search,Mobile,India,/,3,278.9,0,0,0,0,0,1,2026-03
S03444,2026-02-05,Direct,Mobile,Canada,/pricing,1,53.7,1,1,1,1,1,0,2026-02
S03445,2026-02-08,Email,Desktop,India,/features,1,27.2,1,1,0,0,0,0,2026-02
S03446,2026-01-22,Direct,Mobile,India,/,1,23.6,1,0,0,0,0,0,2026-01
S03447,2026-02-18,Paid Search,Mobile,Australia,/pricing,1,13.9,1,1,1,0,0,0,2026-02
S03448,2026-01-10,Social,Desktop,India,/,1,5.0,1,0,0,0,0,0,2026-01
S03449,2026-01-24,Direct,Mobile,Canada,/products,4,157.2,0,1,1,0,0,1,2026-01
S03450,2026-03-07,Social,Desktop,India,/products,3,126.1,0,1,0,0,0,1,2026-03
S03451,2026-01-11,Paid Search,Desktop,India,/,5,174.6,0,1,0,0,0,1,2026-01
S03452,2026-02-07,Direct,Mobile,United States,/contact,1,44.4,1,0,0,0,0,0,2026-02
S03453,2026-01-02,Organic Search,Mobile,India,/blog,1,22.6,1,0,0,0,0,0,2026-01
S03454,2026-03-06,Organic Search,Tablet,United States,/features,3,179.1,0,1,0,0,0,1,2026-03
S03455,2026-01-31,Referral,Mobile,India,/features,1,30.5,1,1,1,0,0,0,2026-01
S03456,2026-02-02,Social,Mobile,United States,/contact,1,54.9,1,0,0,0,0,0,2026-02
S03457,2026-01-12,Referral,Tablet,India,/blog,1,18.1,1,0,0,0,0,0,2026-01
S03458,2026-02-28,Email,Desktop,United Kingdom,/products,2,175.5,0,1,1,0,0,1,2026-02
S03459,2026-01-16,Organic Search,Desktop,United States,/features,1,16.2,1,1,0,0,0,0,2026-01
S03460,2026-02-08,Social,Mobile,India,/pricing,6,246.7,0,1,1,0,0,1,2026-02
S03461,2026-01-29,Direct,Desktop,India,/products,6,277.1,0,1,0,0,0,1,2026-01
