session_id,event_order,date,channel,device,page_path
S02529,1,2026-02-02,Social,Mobile,/products
S02530,1,2026-03-13,Paid Search,Mobile,/products
S02531,1,2026-03-15,Paid Search,Mobile,/blog
S02531,2,2026-03-15,Paid Search,Mobile,/products
S02531,3,2026-03-15,Paid Search,Mobile,/features
S02531,4,2026-03-15,Paid Search,Mobile,/contact
S02531,5,2026-03-15,Paid Search,Mobile,/pricing
S02532,1,2026-02-23,Paid Search,Mobile,/blog
S02532,2,2026-02-23,Paid Search,Mobile,/features
S02533,1,2026-01-14,Paid Search,Mobile,/products
S02533,2,2026-01-14,Paid Search,Mobile,/pricing
S02533,3,2026-01-14,Paid Search,Mobile,/features
S02533,4,2026-01-14,Paid Search,Mobile,/blog
S02534,1,2026-01-21,Organic Search,Mobile,/products
S02535,1,2026-03-10,Referral,Mobile,/
S02535,2,2026-03-10,Referral,Mobile,/features
S02535,3,2026-03-10,Referral,Mobile,/blog
S02535,4,2026-03-10,Referral,Mobile,/contact
S02535,5,2026-03-10,Referral,Mobile,/products
S02535,6,2026-03-10,Referral,Mobile,/pricing
S02536,1,2026-01-26,Paid Search,Tablet,/blog
S02537,1,2026-01-17,Social,Mobile,/blog
S02537,2,2026-01-17,Social,Mobile,/features
S02537,3,2026-01-17,Social,Mobile,/contact
S02537,4,2026-01-17,Social,Mobile,/products
S02537,5,2026-01-17,Social,Mobile,/pricing
S02538,1,2026-01-16,Direct,Desktop,/products
S02538,2,2026-01-16,Direct,Desktop,/pricing
S02538,3,2026-01-16,Direct,Desktop,/signup
S02538,4,2026-01-16,Direct,Desktop,/thank-you
S02539,1,2026-02-06,Organic Search,Mobile,/pricing
S02539,2,2026-02-06,Organic Search,Mobile,/products
S02539,3,2026-02-06,Organic Search,Mobile,/features
S02539,4,2026-02-06,Organic Search,Mobile,/blog
S02539,5,2026-02-06,Organic Search,Mobile,/contact
S02540,1,2026-03-02,Direct,Mobile,/blog
S02540,2,2026-03-02,Direct,Mobile,/products
S02540,3,2026-03-02,Direct,Mobile,/pricing
S02541,1,2026-02-22,Direct,Desktop,/contact
S02542,1,2026-01-07,Direct,Mobile,/
S02542,2,2026-01-07,Direct,Mobile,/features
S02543,1,2026-02-27,Direct,Desktop,/products
S02543,2,2026-02-27,Direct,Desktop,/pricing
S02543,3,2026-02-27,Direct,Desktop,/features
S02544,1,2026-01-10,Organic Search,Tablet,/products
S02545,1,2026-01-20,Direct,Mobile,/blog
S02546,1,2026-02-15,Direct,Mobile,/
S02546,2,2026-02-15,Direct,Mobile,/features
S02546,3,2026-02-15,Direct,Mobile,/blog
S02546,4,2026-02-15,Direct,Mobile,/contact
S02547,1,2026-02-24,Referral,Mobile,/products
S02548,1,2026-01-30,Organic Search,Mobile,/features
S02549,1,2026-02-14,Organic Search,Mobile,/pricing
S02549,2,2026-02-14,Organic Search,Mobile,/products
S02549,3,2026-02-14,Organic Search,Mobile,/features
S02549,4,2026-02-14,Organic Search,Mobile,/blog
S02549,5,2026-02-14,Organic Search,Mobile,/contact
S02550,1,2026-03-24,Organic Search,Mobile,/
S02550,2,2026-03-24,Organic Search,Mobile,/features
S02550,3,2026-03-24,Organic Search,Mobile,/blog
S02551,1,2026-01-26,Direct,Desktop,/products
S02551,2,2026-01-26,Direct,Desktop,/pricing
S02551,3,2026-01-26,Direct,Desktop,/features
S02551,4,2026-01-26,Direct,Desktop,/blog
S02552,1,2026-03-16,Direct,Desktop,/
S02552,2,2026-03-16,Direct,Desktop,/products
S02552,3,2026-03-16,Direct,Desktop,/pricing
S02552,4,2026-03-16,Direct,Desktop,/features
S02553,1,2026-01-12,Paid Search,Mobile,/products
S02553,2,2026-01-12,Paid Search,Mobile,/features
S02553,3,2026-01-12,Paid Search,Mobile,/blog
S02554,1,2026-02-05,Referral,Mobile,/products
S02554,2,2026-02-05,Referral,Mobile,/pricing
S02554,3,2026-02-05,Referral,Mobile,/signup
S02554,4,2026-02-05,Referral,Mobile,/features
S02554,5,2026-02-05,Referral,Mobile,/blog
S02554,6,2026-02-05,Referral,Mobile,/contact
S02555,1,2026-01-04,Organic Search,Desktop,/
S02556,1,2026-03-22,Paid Search,Desktop,/
S02557,1,2026-01-02,Organic Search,Mobile,/features
S02557,2,2026-01-02,Organic Search,Mobile,/products
S02557,3,2026-01-02,Organic Search,Mobile,/blog
S02557,4,2026-01-02,Organic Search,Mobile,/contact
S02557,5,2026-01-02,Organic Search,Mobile,/pricing
S02558,1,2026-02-22,Organic Search,Mobile,/features
S02558,2,2026-02-22,Organic Search,Mobile,/products
S02558,3,2026-02-22,Organic Search,Mobile,/blog
S02559,1,2026-03-11,Direct,Desktop,/
S02559,2,2026-03-11,Direct,Desktop,/products
S02559,3,2026-03-11,Direct,Desktop,/features
S02559,4,2026-03-11,Direct,Desktop,/blog
S02560,1,2026-02-11,Organic Search,Desktop,/blog
S02560,2,2026-02-11,Organic Search,Desktop,/products
S02560,3,2026-02-11,Organic Search,Desktop,/pricing
S02560,4,2026-02-11,Organic Search,Desktop,/features
S02561,1,2026-01-28,Paid Search,Desktop,/
S02561,2,2026-01-28,Paid Search,Desktop,/features
S02561,3,2026-01-28,Paid Search,Desktop,/blog
S02561,4,2026-01-28,Paid Search,Desktop,/contact
S02562,1,2026-03-15,Paid Search,Mobile,/features
S02563,1,2026-03-06,Social,Mobile,/features
S02564,1,2026-03-30,Direct,Mobile,/blog
S02565,1,2026-01-20,Paid Search,Mobile,/blog
S02565,2,2026-01-20,Paid Search,Mobile,/products
S02565,3,2026-01-20,Paid Search,Mobile,/pricing
S02566,1,2026-03-07,Direct,Desktop,/products
S02567,1,2026-01-19,Organic Search,Mobile,/products
S02567,2,2026-01-19,Organic Search,Mobile,/features
S02568,1,2026-03-04,Organic Search,Desktop,/pricing
S02569,1,2026-02-27,Paid Search,Desktop,/
S02569,2,2026-02-27,Paid Search,Desktop,/products
S02569,3,2026-02-27,Paid Search,Desktop,/features
S02569,4,2026-02-27,Paid Search,Desktop,/blog
S02570,1,2026-03-12,Referral,Tablet,/blog
S02571,1,2026-03-10,Organic Search,Desktop,/pricing
S02571,2,2026-03-10,Organic Search,Desktop,/products
S02571,3,2026-03-10,Organic Search,Desktop,/pricing
S02571,4,2026-03-10,Organic Search,Desktop,/signup
S02571,5,2026-03-10,Organic Search,Desktop,/features
S02572,1,2026-02-08,Direct,Desktop,/
S02573,1,2026-02-11,Social,Mobile,/pricing
S02574,1,2026-03-10,Social,Mobile,/features
S02575,1,2026-01-18,Direct,Mobile,/pricing
S02575,2,2026-01-18,Direct,Mobile,/products
S02575,3,2026-01-18,Direct,Mobile,/features
S02575,4,2026-01-18,Direct,Mobile,/blog
S02575,5,2026-01-18,Direct,Mobile,/contact
S02576,1,2026-02-15,Paid Search,Tablet,/pricing
S02576,2,2026-02-15,Paid Search,Tablet,/products
S02576,3,2026-02-15,Paid Search,Tablet,/features
S02576,4,2026-02-15,Paid Search,Tablet,/blog
S02577,1,2026-02-01,Paid Search,Desktop,/features
S02578,1,2026-03-22,Email,Mobile,/
S02578,2,2026-03-22,Email,Mobile,/products
S02578,3,2026-03-22,Email,Mobile,/pricing
S02578,4,2026-03-22,Email,Mobile,/features
S02578,5,2026-03-22,Email,Mobile,/blog
S02578,6,2026-03-22,Email,Mobile,/contact
S02579,1,2026-01-29,Organic Search,Mobile,/blog
S02580,1,2026-03-19,Referral,Mobile,/products
S02580,2,2026-03-19,Referral,Mobile,/features
S02580,3,2026-03-19,Referral,Mobile,/blog
S02580,4,2026-03-19,Referral,Mobile,/contact
S02580,5,2026-03-19,Referral,Mobile,/pricing
S02581,1,2026-03-21,Organic Search,Mobile,/products
S02582,1,2026-01-10,Social,Desktop,/contact
S02582,2,2026-01-10,Social,Desktop,/features
S02583,1,2026-01-02,Organic Search,Mobile,/products
S02583,2,2026-01-02,Organic Search,Mobile,/features
S02583,3,2026-01-02,Organic Search,Mobile,/blog
S02584,1,2026-02-09,Organic Search,Desktop,/products
S02584,2,2026-02-09,Organic Search,Desktop,/pricing
S02584,3,2026-02-09,Organic Search,Desktop,/signup
S02584,4,2026-02-09,Organic Search,Desktop,/thank-you
S02585,1,2026-02-07,Organic Search,Mobile,/
S02586,1,2026-03-05,Direct,Mobile,/contact
S02586,2,2026-03-05,Direct,Mobile,/features
S02586,3,2026-03-05,Direct,Mobile,/blog
S02586,4,2026-03-05,Direct,Mobile,/products
S02587,1,2026-03-18,Direct,Mobile,/features
S02587,2,2026-03-18,Direct,Mobile,/products
S02587,3,2026-03-18,Direct,Mobile,/pricing
S02587,4,2026-03-18,Direct,Mobile,/blog
S02587,5,2026-03-18,Direct,Mobile,/contact
S02588,1,2026-01-10,Organic Search,Tablet,/
S02588,2,2026-01-10,Organic Search,Tablet,/products
S02588,3,2026-01-10,Organic Search,Tablet,/features
S02588,4,2026-01-10,Organic Search,Tablet,/blog
S02589,1,2026-02-10,Direct,Desktop,/pricing
S02589,2,2026-02-10,Direct,Desktop,/products
S02589,3,2026-02-10,Direct,Desktop,/features
S02589,4,2026-02-10,Direct,Desktop,/blog
S02589,5,2026-02-10,Direct,Desktop,/contact
S02590,1,2026-01-30,Direct,Mobile,/
S02591,1,2026-01-12,Social,Mobile,/blog
S02592,1,2026-02-01,Email,Desktop,/pricing
S02592,2,2026-02-01,Email,Desktop,/products
S02592,3,2026-02-01,Email,Desktop,/features
S02592,4,2026-02-01,Email,Desktop,/blog
S02592,5,2026-02-01,Email,Desktop,/contact
S02593,1,2026-03-23,Paid Search,Desktop,/
S02594,1,2026-03-01,Organic Search,Desktop,/pricing
S02594,2,2026-03-01,Organic Search,Desktop,/products
S02594,3,2026-03-01,Organic Search,Desktop,/pricing
S02595,1,2026-01-11,Organic Search,Desktop,/features
S02596,1,2026-01-08,Email,Desktop,/products
S02596,2,2026-01-08,Email,Desktop,/pricing
S02596,3,2026-01-08,Email,Desktop,/signup
S02596,4,2026-01-08,Email,Desktop,/features
S02596,5,2026-01-08,Email,Desktop,/blog
S02597,1,2026-03-06,Organic Search,Mobile,/
S02598,1,2026-03-18,Direct,Desktop,/contact
S02598,2,2026-03-18,Direct,Desktop,/features
S02599,1,2026-03-31,Referral,Mobile,/
S02599,2,2026-03-31,Referral,Mobile,/features
S02599,3,2026-03-31,Referral,Mobile,/blog
S02599,4,2026-03-31,Referral,Mobile,/contact
S02600,1,2026-02-06,Referral,Desktop,/pricing
S02600,2,2026-02-06,Referral,Desktop,/products
S02601,1,2026-02-06,Direct,Tablet,/pricing
S02601,2,2026-02-06,Direct,Tablet,/products
S02601,3,2026-02-06,Direct,Tablet,/pricing
S02601,4,2026-02-06,Direct,Tablet,/signup
S02601,5,2026-02-06,Direct,Tablet,/thank-you
S02601,6,2026-02-06,Direct,Tablet,/features
S02602,1,2026-01-01,Paid Search,Tablet,/products
S02602,2,2026-01-01,Paid Search,Tablet,/pricing
S02602,3,2026-01-01,Paid Search,Tablet,/features
S02602,4,2026-01-01,Paid Search,Tablet,/blog
S02602,5,2026-01-01,Paid Search,Tablet,/contact
S02603,1,2026-02-16,Direct,Mobile,/
S02603,2,2026-02-16,Direct,Mobile,/features
S02603,3,2026-02-16,Direct,Mobile,/blog
S02603,4,2026-02-16,Direct,Mobile,/contact
S02603,5,2026-02-16,Direct,Mobile,/products
S02603,6,2026-02-16,Direct,Mobile,/pricing
S02604,1,2026-03-25,Social,Mobile,/
S02604,2,2026-03-25,Social,Mobile,/features
S02604,3,2026-03-25,Social,Mobile,/blog
S02604,4,2026-03-25,Social,Mobile,/contact
S02604,5,2026-03-25,Social,Mobile,/products
S02605,1,2026-01-07,Organic Search,Desktop,/
S02606,1,2026-02-25,Organic Search,Tablet,/pricing
S02606,2,2026-02-25,Organic Search,Tablet,/products
S02606,3,2026-02-25,Organic Search,Tablet,/features
S02606,4,2026-02-25,Organic Search,Tablet,/blog
S02607,1,2026-01-09,Paid Search,Desktop,/features
S02608,1,2026-01-16,Organic Search,Mobile,/
S02608,2,2026-01-16,Organic Search,Mobile,/products
S02609,1,2026-03-02,Paid Search,Mobile,/blog
S02610,1,2026-03-17,Direct,Desktop,/products
S02611,1,2026-01-17,Email,Desktop,/
S02611,2,2026-01-17,Email,Desktop,/features
S02611,3,2026-01-17,Email,Desktop,/blog
S02612,1,2026-03-15,Social,Desktop,/pricing
S02613,1,2026-01-12,Direct,Desktop,/products
S02613,2,2026-01-12,Direct,Desktop,/features
S02613,3,2026-01-12,Direct,Desktop,/blog
S02613,4,2026-01-12,Direct,Desktop,/contact
S02613,5,2026-01-12,Direct,Desktop,/pricing
S02614,1,2026-03-19,Social,Mobile,/blog
S02614,2,2026-03-19,Social,Mobile,/features
S02614,3,2026-03-19,Social,Mobile,/contact
S02614,4,2026-03-19,Social,Mobile,/products
S02614,5,2026-03-19,Social,Mobile,/pricing
S02615,1,2026-03-22,Organic Search,Mobile,/products
S02615,2,2026-03-22,Organic Search,Mobile,/features
S02615,3,2026-03-22,Organic Search,Mobile,/blog
S02615,4,2026-03-22,Organic Search,Mobile,/contact
S02616,1,2026-02-22,Direct,Desktop,/blog
S02616,2,2026-02-22,Direct,Desktop,/products
S02616,3,2026-02-22,Direct,Desktop,/features
S02616,4,2026-02-22,Direct,Desktop,/contact
S02616,5,2026-02-22,Direct,Desktop,/pricing
S02617,1,2026-03-21,Organic Search,Mobile,/features
S02618,1,2026-02-23,Email,Desktop,/products
S02618,2,2026-02-23,Email,Desktop,/features
S02618,3,2026-02-23,Email,Desktop,/blog
S02619,1,2026-01-04,Social,Desktop,/contact
S02620,1,2026-03-18,Email,Desktop,/products
S02620,2,2026-03-18,Email,Desktop,/features
S02620,3,2026-03-18,Email,Desktop,/blog
S02620,4,2026-03-18,Email,Desktop,/contact
S02620,5,2026-03-18,Email,Desktop,/pricing
S02621,1,2026-01-13,Email,Mobile,/
S02621,2,2026-01-13,Email,Mobile,/products
S02621,3,2026-01-13,Email,Mobile,/features
S02621,4,2026-01-13,Email,Mobile,/blog
S02621,5,2026-01-13,Email,Mobile,/contact
S02621,6,2026-01-13,Email,Mobile,/pricing
S02622,1,2026-02-26,Referral,Desktop,/products
S02623,1,2026-01-19,Organic Search,Mobile,/features
S02624,1,2026-01-01,Referral,Mobile,/blog
S02625,1,2026-03-14,Paid Search,Mobile,/contact
S02626,1,2026-03-02,Direct,Mobile,/blog
S02627,1,2026-02-16,Paid Search,Desktop,/products
S02628,1,2026-03-27,Direct,Desktop,/features
S02628,2,2026-03-27,Direct,Desktop,/products
S02628,3,2026-03-27,Direct,Desktop,/pricing
S02628,4,2026-03-27,Direct,Desktop,/signup
S02629,1,2026-01-30,Organic Search,Mobile,/contact
S02629,2,2026-01-30,Organic Search,Mobile,/products
S02629,3,2026-01-30,Organic Search,Mobile,/features
S02630,1,2026-02-17,Organic Search,Desktop,/features
S02631,1,2026-03-07,Organic Search,Mobile,/pricing
S02631,2,2026-03-07,Organic Search,Mobile,/products
S02631,3,2026-03-07,Organic Search,Mobile,/features
S02631,4,2026-03-07,Organic Search,Mobile,/blog
S02632,1,2026-01-14,Direct,Desktop,/features
S02632,2,2026-01-14,Direct,Desktop,/products
S02632,3,2026-01-14,Direct,Desktop,/blog
S02632,4,2026-01-14,Direct,Desktop,/contact
S02633,1,2026-03-26,Email,Desktop,/
S02633,2,2026-03-26,Email,Desktop,/features
S02633,3,2026-03-26,Email,Desktop,/blog
S02634,1,2026-03-31,Paid Search,Mobile,/features
S02635,1,2026-03-17,Direct,Mobile,/contact
S02635,2,2026-03-17,Direct,Mobile,/products
S02635,3,2026-03-17,Direct,Mobile,/pricing
S02636,1,2026-02-12,Direct,Mobile,/blog
S02637,1,2026-02-18,Direct,Mobile,/products
S02637,2,2026-02-18,Direct,Mobile,/features
S02637,3,2026-02-18,Direct,Mobile,/blog
S02637,4,2026-02-18,Direct,Mobile,/contact
S02638,1,2026-01-31,Organic Search,Desktop,/
S02638,2,2026-01-31,Organic Search,Desktop,/features
S02639,1,2026-02-11,Social,Mobile,/contact
S02640,1,2026-03-22,Organic Search,Mobile,/features
S02640,2,2026-03-22,Organic Search,Mobile,/products
S02640,3,2026-03-22,Organic Search,Mobile,/pricing
S02640,4,2026-03-22,Organic Search,Mobile,/signup
S02640,5,2026-03-22,Organic Search,Mobile,/thank-you
S02641,1,2026-02-08,Paid Search,Mobile,/blog
S02641,2,2026-02-08,Paid Search,Mobile,/features
S02641,3,2026-02-08,Paid Search,Mobile,/contact
S02641,4,2026-02-08,Paid Search,Mobile,/products
S02641,5,2026-02-08,Paid Search,Mobile,/pricing
S02642,1,2026-03-03,Social,Desktop,/contact
S02643,1,2026-01-25,Paid Search,Mobile,/pricing
S02644,1,2026-02-09,Email,Desktop,/features
S02644,2,2026-02-09,Email,Desktop,/products
S02644,3,2026-02-09,Email,Desktop,/pricing
S02644,4,2026-02-09,Email,Desktop,/blog
S02644,5,2026-02-09,Email,Desktop,/contact
S02645,1,2026-03-06,Organic Search,Desktop,/
S02645,2,2026-03-06,Organic Search,Desktop,/features
S02645,3,2026-03-06,Organic Search,Desktop,/blog
S02645,4,2026-03-06,Organic Search,Desktop,/contact
S02646,1,2026-02-03,Email,Mobile,/products
S02646,2,2026-02-03,Email,Mobile,/features
S02646,3,2026-02-03,Email,Mobile,/blog
S02646,4,2026-02-03,Email,Mobile,/contact
S02646,5,2026-02-03,Email,Mobile,/pricing
S02647,1,2026-02-01,Social,Mobile,/pricing
S02647,2,2026-02-01,Social,Mobile,/products
S02647,3,2026-02-01,Social,Mobile,/features
S02647,4,2026-02-01,Social,Mobile,/blog
S02647,5,2026-02-01,Social,Mobile,/contact
S02648,1,2026-03-22,Social,Mobile,/products
S02649,1,2026-03-23,Paid Search,Mobile,/pricing
S02650,1,2026-01-29,Email,Desktop,/features
S02651,1,2026-01-12,Referral,Desktop,/
S02651,2,2026-01-12,Referral,Desktop,/products
S02651,3,2026-01-12,Referral,Desktop,/features
S02651,4,2026-01-12,Referral,Desktop,/blog
S02652,1,2026-02-10,Direct,Mobile,/blog
S02653,1,2026-02-26,Social,Mobile,/
S02653,2,2026-02-26,Social,Mobile,/features
S02653,3,2026-02-26,Social,Mobile,/blog
S02653,4,2026-02-26,Social,Mobile,/contact
S02653,5,2026-02-26,Social,Mobile,/products
S02653,6,2026-02-26,Social,Mobile,/pricing
S02654,1,2026-02-06,Social,Mobile,/features
S02655,1,2026-01-06,Direct,Mobile,/products
S02655,2,2026-01-06,Direct,Mobile,/features
S02655,3,2026-01-06,Direct,Mobile,/blog
S02655,4,2026-01-06,Direct,Mobile,/contact
S02655,5,2026-01-06,Direct,Mobile,/pricing
S02656,1,2026-03-29,Referral,Desktop,/blog
S02656,2,2026-03-29,Referral,Desktop,/products
S02656,3,2026-03-29,Referral,Desktop,/features
S02656,4,2026-03-29,Referral,Desktop,/contact
S02656,5,2026-03-29,Referral,Desktop,/pricing
S02657,1,2026-01-18,Direct,Desktop,/blog
S02658,1,2026-03-21,Paid Search,Desktop,/products
S02659,1,2026-02-16,Organic Search,Mobile,/products
S02659,2,2026-02-16,Organic Search,Mobile,/features
S02660,1,2026-03-04,Organic Search,Mobile,/
S02660,2,2026-03-04,Organic Search,Mobile,/features
S02661,1,2026-03-12,Email,Mobile,/products
S02661,2,2026-03-12,Email,Mobile,/pricing
S02661,3,2026-03-12,Email,Mobile,/features
S02661,4,2026-03-12,Email,Mobile,/blog
S02661,5,2026-03-12,Email,Mobile,/contact
S02662,1,2026-02-22,Direct,Tablet,/products
S02662,2,2026-02-22,Direct,Tablet,/pricing
S02662,3,2026-02-22,Direct,Tablet,/features
S02662,4,2026-02-22,Direct,Tablet,/blog
S02662,5,2026-02-22,Direct,Tablet,/contact
S02663,1,2026-03-30,Direct,Desktop,/
S02663,2,2026-03-30,Direct,Desktop,/products
S02663,3,2026-03-30,Direct,Desktop,/pricing
S02663,4,2026-03-30,Direct,Desktop,/features
S02663,5,2026-03-30,Direct,Desktop,/blog
S02663,6,2026-03-30,Direct,Desktop,/contact
S02664,1,2026-02-15,Organic Search,Desktop,/blog
S02665,1,2026-03-09,Direct,Mobile,/products
S02666,1,2026-01-10,Social,Mobile,/products
S02666,2,2026-01-10,Social,Mobile,/features
S02666,3,2026-01-10,Social,Mobile,/blog
S02666,4,2026-01-10,Social,Mobile,/contact
S02667,1,2026-03-22,Email,Desktop,/products
S02667,2,2026-03-22,Email,Desktop,/pricing
S02667,3,2026-03-22,Email,Desktop,/signup
S02667,4,2026-03-22,Email,Desktop,/thank-you
S02668,1,2026-03-22,Organic Search,Mobile,/pricing
S02668,2,2026-03-22,Organic Search,Mobile,/products
S02668,3,2026-03-22,Organic Search,Mobile,/pricing
S02668,4,2026-03-22,Organic Search,Mobile,/signup
S02669,1,2026-01-06,Paid Search,Desktop,/pricing
S02670,1,2026-03-29,Direct,Mobile,/blog
S02670,2,2026-03-29,Direct,Mobile,/products
S02670,3,2026-03-29,Direct,Mobile,/pricing
S02671,1,2026-01-22,Paid Search,Tablet,/pricing
S02672,1,2026-03-08,Direct,Mobile,/pricing
S02672,2,2026-03-08,Direct,Mobile,/products
S02672,3,2026-03-08,Direct,Mobile,/features
S02673,1,2026-03-28,Direct,Desktop,/products
S02674,1,2026-01-26,Direct,Mobile,/products
S02674,2,2026-01-26,Direct,Mobile,/features
S02674,3,2026-01-26,Direct,Mobile,/blog
S02675,1,2026-03-08,Paid Search,Mobile,/blog
S02676,1,2026-02-05,Direct,Mobile,/products
S02677,1,2026-03-06,Direct,Mobile,/features
S02678,1,2026-03-15,Social,Tablet,/pricing
S02679,1,2026-01-22,Social,Desktop,/blog
S02680,1,2026-03-17,Direct,Tablet,/pricing
S02680,2,2026-03-17,Direct,Tablet,/products
S02680,3,2026-03-17,Direct,Tablet,/features
S02680,4,2026-03-17,Direct,Tablet,/blog
S02680,5,2026-03-17,Direct,Tablet,/contact
S02681,1,2026-02-27,Social,Tablet,/contact
S02681,2,2026-02-27,Social,Tablet,/features
S02681,3,2026-02-27,Social,Tablet,/blog
S02681,4,2026-02-27,Social,Tablet,/products
S02681,5,2026-02-27,Social,Tablet,/pricing
S02682,1,2026-01-28,Email,Desktop,/products
S02682,2,2026-01-28,Email,Desktop,/features
S02682,3,2026-01-28,Email,Desktop,/blog
S02682,4,2026-01-28,Email,Desktop,/contact
S02682,5,2026-01-28,Email,Desktop,/pricing
S02683,1,2026-03-17,Organic Search,Mobile,/products
S02683,2,2026-03-17,Organic Search,Mobile,/features
S02683,3,2026-03-17,Organic Search,Mobile,/blog
S02683,4,2026-03-17,Organic Search,Mobile,/contact
S02684,1,2026-03-03,Paid Search,Desktop,/features
S02685,1,2026-01-05,Organic Search,Mobile,/blog
S02686,1,2026-03-26,Social,Desktop,/pricing
S02686,2,2026-03-26,Social,Desktop,/products
S02686,3,2026-03-26,Social,Desktop,/pricing
S02686,4,2026-03-26,Social,Desktop,/signup
S02686,5,2026-03-26,Social,Desktop,/thank-you
S02687,1,2026-02-22,Organic Search,Mobile,/products
S02687,2,2026-02-22,Organic Search,Mobile,/features
S02687,3,2026-02-22,Organic Search,Mobile,/blog
S02688,1,2026-03-08,Paid Search,Desktop,/products
S02688,2,2026-03-08,Paid Search,Desktop,/pricing
S02689,1,2026-02-03,Organic Search,Mobile,/features
S02690,1,2026-02-06,Direct,Mobile,/products
S02690,2,2026-02-06,Direct,Mobile,/features
S02690,3,2026-02-06,Direct,Mobile,/blog
S02690,4,2026-02-06,Direct,Mobile,/contact
S02690,5,2026-02-06,Direct,Mobile,/pricing
S02691,1,2026-02-01,Referral,Mobile,/
